Pt_Ampl1,Pt_Ampl2,Pt_Ampl3,Pt_Ampl4,Pt_Ampl5,Pt_Ampl6,Pt_Ampl7,Pt_Ampl8,Pt_Ampl9,Pt_Ampl10,Pt_Ampl11,Pt_Ampl12,Pt_Ampl13,Pt_Ampl14,Pt_Ampl15,Pt_Ampl16,Pt_Ampl17,Pt_Ampl18,Pt_Ampl19,Pt_Ampl20,Pt_Ampl21,Pt_Ampl22,Pt_Ampl23,Pt_Ampl24,Pt_Ampl25,Pt_Ampl26,Pt_Ampl27,Pt_Ampl28,Pt_Ampl29,Pt_Ampl30,Pt_Ampl31,Pt_Ampl32,Pt_Ampl33,Pt_Ampl34,Pt_Ampl35,Pt_Ampl36,Pt_Ampl37,Pt_Ampl38,Pt_Ampl39,Pt_Ampl40,Pt_Ampl41,Pt_Ampl42,Pt_Ampl43,Pt_Ampl44,Pt_Ampl45,Pt_Ampl46,Pt_Ampl47,Pt_Ampl48,Pt_Ampl49,Pt_Ampl50,Pt_phase1,Pt_phase2,Pt_phase3,Pt_phase4,Pt_phase5,Pt_phase6,Pt_phase7,Pt_phase8,Pt_phase9,Pt_phase10,Pt_phase11,Pt_phase12,Pt_phase13,Pt_phase14,Pt_phase15,Pt_phase16,Pt_phase17,Pt_phase18,Pt_phase19,Pt_phase20,Pt_phase21,Pt_phase22,Pt_phase23,Pt_phase24,Pt_phase25,Pt_phase26,Pt_phase27,Pt_phase28,Pt_phase29,Pt_phase30,Pt_phase31,Pt_phase32,Pt_phase33,Pt_phase34,Pt_phase35,Pt_phase36,Pt_phase37,Pt_phase38,Pt_phase39,Pt_phase40,Pt_phase41,Pt_phase42,Pt_phase43,Pt_phase44,Pt_phase45,Pt_phase46,Pt_phase47,Pt_phase48,Pt_phase49,Pt_phase50,l($\mu m$),$D_{T}(10^{-5} m^{2}/s$),$\alpha(K^{-1})$
-20.613515531852897,-97.2969533765012,-106.00444458554001,-110.96077139344601,-114.215690615126,-116.466098852092,-118.147074190629,-119.508751783965,-120.681306990857,-121.73115529548599,-122.69334169505699,-123.587546971357,-124.425695438818,-125.215602437401,-125.96277331168001,-126.671325286339,-127.344482654769,-127.984858531302,-128.594626387217,-129.175632310157,-129.729473560399,-130.257556505733,-130.761140814791,-131.241373702444,-131.69931648659,-132.135964952032,-132.552264630807,-132.949121901609,-133.327411685593,-133.687982424194,-134.031658944919,-134.35924374465,-134.671517144402,-134.96923669537202,-135.253136145078,-135.523924206369,-135.7822833125,-136.028868489488,-136.264306432965,-136.489194840782,-136.704102024278,-136.909566799674,-137.106098645683,-137.29417810306802,-137.47425738574802,-137.646761170053,-137.81208752822,-137.97060897342698,-138.122673586026,-138.268606193702,224.66259365679798,138.794387251189,107.60795518049801,95.1417275946485,90.02109678785591,87.10853083851481,84.5374891293353,81.8752129125219,79.12553443605799,76.3698268397334,73.67536539962241,71.0834320001177,68.6151277913438,66.2785398241121,64.0740320424065,61.997641161964,60.043120023411596,58.203117340895794,56.469836083861104,54.8353895861726,53.291989192196894,51.8320422844418,50.448205425207206,49.133416755804795,47.8809197200296,46.6842833531139,45.537420733119106,44.4346054331054,43.37048513724461,42.340091500103505,41.3388455372723,40.362558159703,39.407425801493204,38.4700213865699,37.5472811085997,36.6364876535276,35.7352505794246,34.8414845936874,33.9533864456452,33.0694110963087,32.1882477483764,31.3087962290759,30.430144124278698,29.5515449707713,28.6723977289214,27.7922276828755,26.910668851156302,26.027447937420302,25.142369808741797,24.255304456233898,606.0,9.412,2.8892
-20.6127766886731,-97.2987366647109,-106.004173721268,-110.957788722882,-114.210082125294,-116.458579169614,-118.13847086732001,-119.499654839745,-120.67205201345502,-121.72190761588999,-122.68417056497499,-123.57847239573401,-124.416714493773,-125.206703166793,-125.953941651361,-126.662548222746,-127.335749418349,-127.976160814119,-128.585958118353,-129.166989268805,-129.720852966318,-130.248956650356,-130.752560755832,-131.232813024481,-131.690775120872,-132.12744304541,-132.543762453404,-132.940639783888,-133.31894997706002,-133.679541467573,-134.023239061082,-134.350845224802,-134.66314024698,-134.960881645868,-135.244803137547,-135.515613405799,-135.773994857508,-136.020602495024,-136.256062992826,-136.480974029853,-136.69590390046102,-136.90139140551798,-137.097946009726,-137.286048240946,-137.466150301092,-137.638676855217,-137.804025964882,-137.962570133086,-138.11465743041902,-138.260612675174,224.662090428507,138.712038091981,107.565622783599,95.12822439084879,90.02071355262129,87.1109374244188,84.53835507459391,81.8736661046152,79.12199494431609,76.3649834710716,73.6698209000822,71.0776234872357,68.6093401429638,66.2729419941452,64.0687125258048,61.992636141801796,60.038433737735204,58.1987359960956,56.4657369262089,54.831546542106196,53.2883761753683,51.8286349732036,50.4449820752143,49.1303584317166,47.8780101995864,46.68150886533729,45.534769630032606,44.4320678530058,43.3680526908556,42.337756994267004,41.3366027408289,40.3604016105671,39.405350651031,38.4680232761864,37.545356073209994,36.6346320469114,35.7334610170329,34.839757909128,33.9517196577357,33.067801384183504,32.186692432649195,31.3072927575145,30.428690060791396,29.550137986804103,28.671035596591302,27.790908269339198,26.909390113853803,26.0262079199329,25.1411666370816,24.2541363354385,606.4,9.4128,2.88948
-20.612037906742,-97.30050193250221,-106.00389265735599,-110.954793908678,-114.204462368876,-116.45105321182301,-118.129866677783,-119.49056097566002,-120.66280249204901,-121.71266662558,-122.675006639775,-123.569405128513,-124.407740745606,-125.197810886371,-125.945116748604,-126.653777695334,-127.32702252545499,-127.967469282373,-128.577295910777,-129.15835219466499,-129.712238270309,-130.240362643569,-130.743986510812,-131.224258136527,-131.682239528622,-132.118926900522,-132.53526602886998,-132.932163411649,-133.31049400714198,-133.671106242588,-134.014824901413,-134.342452420965,-134.654769056649,-134.952532293778,-135.236475817056,-135.507308281284,-135.76571206708098,-136.01234215323,-136.247825193156,-136.472758846977,-136.687711392145,-136.89322161424,-137.08979896401502,-137.277923956472,-137.458048781553,-137.630598093066,-137.795969941918,-137.95453682094,-138.106646790975,-138.252624660926,224.66158788872997,138.629762990216,107.523418654835,95.1148232649131,90.02037127197211,87.1133412983538,84.5392021064102,81.87210060331309,79.1184432852454,76.36013553699959,73.6642784378745,71.0718220415855,68.60356306424379,66.2673569697131,64.0634070875163,61.987645786322204,60.033762243408205,58.1943692834375,56.461652082151296,54.8277174214709,53.2847766778366,51.8252407985289,50.441771519995896,49.1273126103232,47.8751129412492,46.6787464481114,45.532130450196,44.4295420872975,43.3656319824221,42.3354341766426,41.3343716043747,40.358256710222705,39.403287151395205,38.4660368287664,37.5434427204938,36.6327881482438,35.731683191860206,34.838042993844496,33.9500646730308,33.066203510373995,32.185148991026395,31.3058011961518,30.4272479436348,29.548742985144,28.669685482249196,27.789600909075,26.9081234646345,26.0249800248076,25.139975621480797,24.252980403775396,606.8,9.4136,2.88976
-20.6112991860515,-97.3022491901825,-106.00360140537201,-110.951786969098,-114.198831389891,-116.443521032097,-118.12126166471701,-119.48147021745899,-120.65355843737801,-121.703432324386,-122.665849912176,-123.560345158202,-124.398774180649,-125.188925581649,-125.936298588947,-126.64501369014799,-127.31830196287201,-127.95878392366501,-128.56863975287501,-129.14972107682502,-129.703629462055,-130.231774475536,-130.735418070268,-131.21570902939501,-131.673709700852,-132.11041650851,-132.526775348429,-132.923692776162,-133.302043767122,-133.66267674052202,-134.006416457184,-134.334065324393,-134.646403564641,-134.94418863031402,-135.22815417479902,-135.499008824008,-135.75743493239202,-136.004087455273,-136.239593025122,-136.464549283322,-136.679524490502,-136.885057417024,-137.08165749974398,-137.269805240849,-137.449952818351,-137.622524874837,-137.78791945057898,-137.946509028258,-138.098641658979,-138.244642142261,224.66108603729802,138.547562165245,107.48134253965598,95.10152375628391,90.0200695305097,87.1157422515921,84.54003019276509,81.8705164665843,79.114879543253,76.3552831150778,73.6587380699075,71.06602769597279,68.5977965654062,66.26178474205639,64.0581157039798,61.9826700611627,60.029105498739206,58.1900171567206,56.4575815031452,54.823902174961006,53.2811906506206,51.82185971245279,50.4385737129943,49.1242792466471,47.872227901641,46.67599605958,45.5295031531359,44.4270280967224,43.3632229737253,42.3331230098785,41.3321520912662,40.3561234225944,39.4012352669546,38.4640620090212,37.5415410154215,36.6309559226866,35.7299170692065,34.8363398132369,33.9484214569975,33.0646174403956,32.1836173890558,31.304321510559898,30.425817738399402,29.5473599313975,28.668347351518502,27.788305567724105,26.90686886916,26.023764217729003,25.1387967276505,24.251836626985604,607.2,9.4144,2.89004
-20.610560526593197,-97.30397844817792,-106.003299976804,-110.94876792246599,-114.193189232384,-116.43598268366999,-118.112655870585,-119.47238259066401,-120.64431986001301,-121.69420471203199,-122.656700374839,-123.55129247328699,-124.389814785247,-125.180047238169,-125.927487157967,-126.636256193278,-127.309587717434,-127.950104725641,-128.559989633076,-129.141095904415,-129.695026531276,-130.223192136456,-130.726855424769,-131.207165693929,-131.665185628598,-132.10191186053999,-132.518290403327,-132.915227868713,-133.293599248306,-133.654252952678,-133.998013719684,-134.32568392635798,-134.63804376221,-134.935850646711,-135.219838201995,-135.490715025173,-135.749163444634,-135.995838392341,-136.23136647990802,-136.456345330076,-136.671343186728,-136.876898805072,-137.073521608124,-137.261692085304,-137.441862402726,-137.614457191785,-137.779874482138,-137.938486746332,-138.090642025741,-138.236665110508,224.660584874048,138.465435835974,107.439394183174,95.0883254050672,90.01980791487291,87.1181400775388,84.54083930293109,81.8689137528626,79.11130380270059,76.35042628257901,73.6531998527296,71.06024048286359,68.5920406564001,66.25622530222721,64.0528383515323,61.9777089319403,60.024463462086,58.1856795698487,56.453525140795,54.820100753450205,53.2776180449382,51.8184916672212,50.4353886078683,49.1212582959265,47.869355037595206,46.673257658091295,45.526887698575706,44.4245258422114,43.3608256267266,42.3308234567958,41.3299441650249,40.3540017117638,39.3991949622311,38.462098781810106,37.539650923106706,36.6291353355413,35.7281626145099,34.834648332838,33.9467899752364,33.0630431398943,32.1820975924157,31.3028536664391,30.4243994108033,29.5459887912987,28.6670211701482,27.7870222110532,26.9056262932166,26.022560464506302,25.1376299214266,24.250704970934102,607.6,9.4152,2.89032
-20.6098219283591,-97.305689717033,-106.00298838306401,-110.945736787164,-114.187535940426,-116.428438219624,-118.104049337611,-119.463298120577,-120.635086770361,-121.68498378813601,-122.64755802036699,-123.542247062241,-124.380862545753,-125.17117584150299,-125.918682441284,-126.62750519086,-127.300879776021,-127.94143167599199,-128.551345539855,-129.132476666606,-129.686429467734,-130.214615616562,-130.71829856491502,-131.198628121,-131.656667302924,-132.09341294780398,-132.509811184834,-132.906768680614,-133.285160442019,-133.64583487038098,-133.989616680225,-134.317308218151,-134.629689640626,-134.92751833422,-135.211527889877,-135.482426876001,-135.74089759502,-135.98759495564101,-136.223145548722,-136.44814697844802,-136.663167472036,-136.868745769606,-137.065391280389,-137.253584481084,-137.43377752594,-137.606395035188,-137.77183502789,-137.930469966472,-138.082647882588,-138.228693557013,224.660084398811,138.383384220864,107.397573330166,95.0752277520375,90.01958601373751,87.12053457171992,84.5416294074593,81.8672925210382,79.10771614789951,76.3455651164878,73.6476638425295,71.05446043438509,68.5862953469028,66.2506786410907,64.0475750064113,61.972762364252205,60.019836091855204,58.18135647683129,56.44948294685351,54.8163131079898,53.274058812205496,51.8151366152895,50.43221615849,49.118249713612606,47.86649430615561,46.67053120219689,45.52428404643501,44.422035284883,43.358439903566705,42.3285354803861,41.3277477893371,40.3518915419706,39.3971662018971,38.4601471121389,37.537772408805296,36.627326352248105,35.7264197933426,34.8329685183144,33.945170193479,33.061480574646104,32.1805895669119,31.3013976296169,30.4229929266909,29.544629530706896,28.6657069040133,27.785750804953604,26.904395702715302,26.0213687310732,25.1364751687675,24.249585401609,608.0,9.416,2.8906
-20.609083391340803,-97.30738300741051,-106.002666635488,-110.942693581638,-114.181871558112,-116.420887692893,-118.095442107787,-119.454216832279,-120.625859178661,-121.67576955220801,-122.638422841313,-123.533208913517,-124.371917448533,-125.16231137725,-125.90988442455401,-126.618760669074,-127.29217812556101,-127.93276476246,-128.542707461732,-129.123863352612,-129.677838261224,-130.206044906122,-130.709747481336,-131.190096301507,-131.64815471491698,-132.084919761515,-132.50133768423902,-132.898315203195,-133.276727339607,-133.637422484971,-133.981225330136,-134.308938191086,-134.621341191181,-134.919191684112,-135.203223229701,-135.474144367735,-135.732637374782,-135.979357136401,-136.21493022279,-136.439954219666,-136.65499733766,-136.860598301869,-137.057266507795,-137.245482419456,-137.425698179274,-137.598338396342,-137.763801079147,-137.92245868000902,-138.074659220872,-138.220727473144,224.659584611422,138.301407537924,107.35587972508101,95.06223033864309,90.0194034178137,87.12292553177151,84.5424004781678,81.86565283044959,79.10411666310709,76.3406996934991,73.64213009513709,71.04868758232791,68.5805606463215,66.2451447493262,64.0423256447557,61.967830323677596,60.0152233465042,58.17704783178411,56.4454548732215,54.8125391898102,53.2705129040368,51.811794509322205,50.4290563189458,49.115253455369796,47.8636456645741,46.6678166506507,45.5216921568268,44.419556386041094,43.35606576656429,42.326259043811795,41.325562928051,40.349792877610795,39.3951489507767,38.458206965159,37.5359054379151,36.6255289383848,35.724688571413495,34.831300335465606,33.9435620775872,33.0599297105555,32.1790932784784,31.299953366048197,30.4215982520334,29.543282115607198,28.664404519113397,27.7844913154411,26.9031770636906,26.020188983485603,25.1353324357552,24.248477885120302,608.4,9.4168,2.89088
-20.6083449155302,-97.30905833009079,-106.00233474533701,-110.93963832438999,-114.176196129559,-116.413331156262,-118.086834222869,-119.445138750631,-120.61663709499202,-121.66656200365802,-122.629294830172,-123.52417801555599,-124.362979479961,-125.15345383103902,-125.901093093475,-126.610022614149,-127.28348275303001,-127.924103972831,-128.53407538726998,-129.115255951686,-129.669252901583,-130.197479995437,-130.701202164694,-131.181570226377,-131.639647855693,-132.07643229291202,-132.492869892856,-132.88986742780898,-133.26829993243402,-133.629015787812,-133.972839660766,-134.30057383648997,-134.61299840518498,-134.91087068768,-135.194924212742,-135.465867491635,-135.72438277517298,-135.97112492586902,-136.20672049335698,-136.43176704498,-136.646832774855,-136.85245639312402,-137.049147281614,-137.237385891707,-137.41762435403,-137.590287266566,-137.755772627246,-137.914452878297,-138.066676031961,-138.21276685028798,224.65908551171398,138.219506004711,107.314313112042,95.0493327070108,90.0192597198448,87.1253127574284,84.5431524881291,81.86399474087541,79.1005054325223,76.3358300900173,73.6365986660239,71.0429219581467,68.5748365637949,66.2396236174298,64.03709024260729,61.9629127757784,60.0106251845417,58.1727535889283,56.441440871948096,54.80877895031939,53.26698027224361,51.808465302192296,50.4259090435339,49.112269477074605,47.860809070310495,46.665113962407595,45.519111990058796,44.4170891071759,43.353703178215504,42.3239941104044,41.3233895451775,40.3477056832356,39.3931431738434,38.4562783061666,37.5340499759736,36.623743059667504,35.7229689145643,34.829643750223305,33.9419655935539,33.058390513656995,32.1776086931768,31.2985208418142,30.420215352926196,29.5419465121092,28.663113981572,27.7832437086556,26.901970342300302,26.0190211879237,25.134201688594104,24.2473823877011,608.8,9.4176,2.8911599999999997
-20.607606500919,-97.3107156959718,-106.00199272379601,-110.936571033984,-114.170509698909,-116.40576866236499,-118.078225724378,-119.436063900276,-120.607420529268,-121.65736114178999,-122.62017397938801,-123.515154356778,-124.354048626424,-125.14460318852801,-125.89230843378401,-126.60129101235701,-127.27479364545201,-127.91544929493601,-128.525449305075,-129.10665445312299,-129.660673378682,-130.188920874844,-130.692662605682,-131.17304988656602,-131.631146716391,-132.067950533256,-132.484407802021,-132.881425345829,-133.259878211888,-133.620614770287,-133.964459663483,-134.292215145715,-134.604661273967,-134.902555336233,-135.186630830293,-135.45759623898198,-135.716133787464,-135.96289831531,-136.19851635169,-136.423585445659,-136.638673774897,-136.844320034657,-137.041033593143,-137.229294889145,-137.409556041531,-137.582241637198,-137.747749663541,-137.906452552707,-138.058698307246,-138.204811679856,224.658587099522,138.13767983832,107.272873234851,95.03653439995091,90.0191545146051,87.1276960505128,84.5438854116583,81.8623183125263,79.0968825402821,76.330956382154,73.631069610303,71.03716359296159,68.5691231081948,66.2341152357155,64.0318687759125,61.9580096861005,60.0060415645277,58.168473702592294,56.4374408952307,54.8050323411035,53.263460868834706,51.805148946980296,50.42277428676471,49.1092977348137,47.8579844810308,46.662423096622895,45.5165435066305,44.414633409961006,43.351352101191395,42.3217406436634,41.3212276048882,40.3456299235515,39.391148836219394,38.4543611006023,37.5322059886593,36.6219686819475,35.7212607887715,34.827998728649895,33.9403807075006,33.0568629501111,32.1761357771954,31.2971000231212,30.418844195591102,29.540622686447,28.6618352576369,27.7820079508594,26.900775504825397,26.0178653106884,25.1330828936103,24.246298875704998,609.2,9.4184,2.8914400000000002
-20.6068681474991,-97.3123551160685,-106.001640581978,-110.93349172904499,-114.164812310324,-116.398200263688,-118.069616653603,-119.426992305639,-120.59820949123998,-121.64816696580601,-122.61106028135299,-123.506137925594,-124.345124874323,-125.135759435405,-125.883530431258,-126.59256585001499,-127.26611078989599,-127.906800716657,-128.5168292038,-129.098058846259,-129.65209968243,-130.18036753471202,-130.684128795021,-131.164535273056,-131.62265128817498,-132.05947447383198,-132.475951403089,-132.872988948647,-133.251462169374,-133.61221942379498,-133.956085329675,-134.283862110128,-134.596329788876,-134.894245621101,-135.17834307366698,-135.44933060107599,-135.70789040294702,-135.954677296012,-136.190317789076,-136.415409412991,-136.63052032908,-136.836189217771,-137.032925433697,-137.2212094031,-137.401493233122,-137.57420149959802,-137.739732179409,-137.898457694634,-138.050726038139,-138.196861953274,224.658089374678,138.055929255389,107.23155983699199,95.02383496096229,90.0190873988986,87.1300752149231,84.5445992243011,81.86062360603641,79.0932480704565,76.32607864572829,73.6255429827301,71.0314125175595,68.5634202881275,66.228619594317,64.0266612205235,61.95312102017451,60.0014724450755,58.1642081272115,56.4334548954151,54.801299313926,53.259954646015395,51.8018453969736,50.419652003359005,49.106338184883796,47.855171854606894,46.6597440126503,45.5139866672325,44.4121892562533,43.3490124983393,42.3194986072557,41.3190770715142,40.3435655634179,39.3891659031756,38.452455314049395,37.5303734417894,36.6202057712127,35.7195641601439,34.826365236939004,33.9388073856782,33.055346986207,32.1746744968481,31.295690876301798,30.4174847463734,29.5393106049785,28.660568313678198,27.7807840084381,26.8995925176683,26.016721318203803,25.131976017251397,24.2452273156069,609.6,9.4192,2.8917200000000003
-20.6061298552623,-97.31397660151279,-106.00127833091801,-110.930400428258,-114.15910400798501,-116.390626012561,-118.061007051598,-119.417923990928,-120.589003990502,-121.63897947480801,-122.60195372840299,-123.497128710396,-124.33620821006599,-125.126922557386,-125.87475907171499,-126.583847113486,-127.25743417347799,-127.898158225917,-128.50821507214,-129.089469120469,-129.643531802774,-130.171819965442,-130.675600723464,-131.156026376856,-131.614161562236,-132.051004105947,-132.46750068744,-132.86455822768,-133.24305179631799,-133.60382973976002,-133.947716650749,-134.275514721118,-134.588003941279,-134.885941533631,-135.170060934196,-135.441070569237,-135.699652612933,-135.946461859282,-136.18212479682,-136.40723893828698,-136.622372428721,-136.82806393379,-137.024822794611,-137.21312942492,-137.393435920164,-137.566166845146,-137.731720166245,-137.89046829549,-138.04275921607,-138.188917661994,224.65759233701698,137.974254472087,107.190372661634,95.01123393423771,90.0190579715561,87.1324500566231,84.5452939028213,81.85891068245621,79.08960210704609,76.3211969562642,73.6200188377038,71.02566876239571,68.5577281119364,66.2231366831887,64.02146755220001,61.94824674351771,59.9969177848516,58.1599568173287,56.4294828249949,54.797579820727606,53.2564615561864,51.7985546056656,50.41654214824779,49.1033907837906,47.852371149114894,46.657076670041796,45.5114414327459,44.409756608091605,43.3466843326791,42.3172679650139,41.3169379095471,40.3415125678468,39.387194340129,38.450560912234,37.5285523013192,36.6184542935856,35.71787899492279,34.824743241413806,33.937245594465,33.0538425883598,32.1732248185744,31.2942933678115,30.416136971742002,29.538010234183997,28.659313116189498,27.779571847898804,26.8984213473536,26.0155891770142,25.1308810260854,24.2441676740022,610.0,9.42,2.892
-20.605391624200198,-97.31558016355301,-106.000905981581,-110.927297150369,-114.15338483609501,-116.383045961166,-118.052396959184,-119.40885898013701,-120.579804036487,-121.62979866779699,-122.592854312829,-123.48812669956499,-124.32729862007601,-125.118092540217,-125.865994341012,-126.575134789179,-127.24876378336398,-127.88952181068899,-128.499606898833,-129.08088526517,-129.634969729697,-130.163278157472,-130.667078381795,-131.147523189005,-131.60567752978702,-132.042539420933,-132.45905564647302,-132.856133174361,-133.234647084164,-133.595445709619,-133.93935361812902,-134.26717297009,-134.579683722562,-134.877643065192,-135.161784403231,-135.432816134805,-135.691420408753,-135.938251996446,-136.173937366248,-136.399074012874,-136.614230065154,-136.819944174059,-137.01672566724199,-137.205054945974,-137.38538409404302,-137.55813766524,-137.723713615467,-137.882484346709,-138.03479783249202,-138.180978797485,224.65709598637198,137.892655704118,107.149311451638,94.9987308646677,90.0190658334342,87.13482038363001,84.54596942518971,81.8571796032438,79.0859447339767,76.3163113889906,73.61449722926591,71.0199323575947,68.55204658770221,66.2176664921084,64.0162877466104,61.9433868216344,59.992377542576506,58.1557197275945,56.4255246366128,54.793873813626,53.2529815519441,51.7952765267556,50.4134446765705,49.1004554882473,47.8495823228338,46.654421028546,45.5089077642406,44.4073354276958,43.344367567404205,42.315048680935796,41.314810083634704,40.3394709020025,39.3852341126437,38.448677861023505,37.526742533341896,36.616714215323,35.7162052594811,34.8231327085265,33.9356953003672,33.0523497231115,32.1717867089393,31.2929074642311,30.4148008382896,29.5367215406674,28.658069631785303,27.7783714358702,26.8972619605266,26.014468853785,25.1297978868011,24.243119917605902,610.4,9.4208,2.89228
-20.6046534543047,-97.3171658135535,-106.000523544858,-110.92418191418301,-114.147654838872,-116.375460161532,-118.04378641695101,-119.399797297045,-120.57060963846901,-121.620624543674,-122.583762026866,-123.479131881465,-124.31839609078999,-125.109269369675,-125.85723622504601,-126.566428863547,-127.24009960676202,-127.880891458988,-128.491004672661,-129.072307269818,-129.626413453218,-130.154742101269,-130.658561760826,-131.139025700567,-131.59719918207,-132.034080410144,-132.450616271611,-132.847713780146,-133.226248024379,-133.587067324834,-133.930996223261,-134.258836848471,-134.571369124132,-134.869350207169,-135.153513472144,-135.424567289136,-135.683193781756,-135.93004769885,-136.16575548870702,-136.390914628102,-136.606093229736,-136.811829929943,-137.008634042966,-137.196985957652,-137.377337746162,-137.550113951302,-137.715712518511,-137.874505839747,-138.026841878876,-138.173045351236,224.65660032257702,137.811133166713,107.108375949557,94.98632529784629,90.01911058741258,87.13718600600401,84.5466257705718,81.8554304302575,79.0822760350962,76.3114220188397,73.60897821110241,71.01420333295209,68.5463757232457,66.212209010678,64.01112177933311,61.9385412200175,59.98785167702621,58.151496812768,56.4215802830596,54.7901812449158,53.2495145860796,51.7920111141467,50.410359543675206,49.097532255173995,47.8468053342455,46.65177704810701,45.50638562297401,44.404925677465,43.342062165879405,42.312840719183605,41.3126935585831,40.337440531199604,39.3832851864286,38.4468061264258,37.5249441040871,36.614985502814896,35.7145429203219,34.8215336048586,33.934156470018,33.050868357127904,32.170360134631,31.291533132263798,30.413476312730797,29.5354444911535,28.656837827202395,27.777182739102603,26.896114323953398,26.0133603153017,25.1287265662065,24.242084013252803,610.8,9.4216,2.89256
-20.6039153455677,-97.3187335629945,-106.00013103156601,-110.92105473857,-114.14191406055299,-116.36786866553301,-118.035175465258,-119.390738965217,-120.561420805566,-121.611457101243,-122.574676862702,-123.470144244452,-124.309500608655,-125.100453031564,-125.848484709753,-126.557729323088,-127.23144163093001,-127.872267158877,-128.482408382447,-129.063735123909,-129.617862963393,-130.146211787337,-130.65005085139998,-131.130533902632,-131.58872651034798,-132.02562706495598,-132.442182554297,-132.83930003651,-133.217854608447,-133.57869457688298,-133.922644457609,-134.250506347704,-134.56306013741002,-134.861062950969,-135.145248132323,-135.416324023609,-135.674972723313,-135.921848957859,-136.15757915556003,-136.38276077534,-136.597961913841,-136.803721192826,-137.000547913179,-137.188922451364,-137.369296867947,-137.542095694772,-137.707716866834,-137.866532766076,-138.01889134671498,-138.165117314757,224.65610534546698,137.729687074625,107.067565897644,94.97401678007549,90.0191918383925,87.13954673583629,84.5472629193163,81.85366322574791,79.07859609417129,76.30652892044608,73.60346183654329,71.00848171793541,68.54071552612871,66.2067642283257,64.0059696258583,61.933709904148905,59.983340147031704,58.14728802771629,56.4176497172745,54.7865020670679,53.2460606115784,51.78875832194671,50.407286705116995,49.0946210416968,47.844040142032696,46.64914468886371,45.503874970390996,44.4025273199778,43.3397680916402,42.310644044082295,41.3105882993539,40.3354214209031,39.381347527337496,38.444945674589206,37.523156979920394,36.6132681225845,35.7128919440785,34.8199458971189,33.9326290701761,33.0493984572013,32.1689450624621,31.2901703387361,30.412163361902397,29.5341790524888,28.6556176692978,27.7760057244654,26.8949784045198,26.0122635284688,25.1276670312291,24.2410599278954,611.2,9.4224,2.89284
-20.6031772979808,-97.32028342347158,-105.99972845245199,-110.917915642458,-114.136162545392,-116.36027152489099,-118.02656414423001,-119.381684008007,-120.55223754674,-121.602296339209,-122.56559881247802,-123.461163776865,-124.300612160132,-125.09164351172,-125.839739781112,-126.549036154345,-127.222789843171,-127.863648898463,-128.473818017062,-129.055168816978,-129.609318250313,-130.137687206208,-130.641545644388,-131.12204778632,-131.58025950591002,-132.01717937677,-132.433754485995,-132.830891934951,-133.209466827873,-133.570327457264,-133.91429831265498,-134.242181459253,-134.55475675384199,-134.852781288015,-135.136988375178,-135.40808632962,-135.666757224811,-135.913655764858,-136.149408358195,-136.374612445977,-136.589836108865,-136.795617954114,-136.992467269298,-137.18086441853902,-137.36126145084,-137.53408288711,-137.699726651914,-137.858565117193,-138.01094622751998,-138.157194679579,224.655611054874,137.648317642131,107.02688103785201,94.9618048583703,90.01930919329392,87.1419023872389,84.5478808529426,81.8518780523504,79.0749049948825,76.3016321681452,73.597948158564,71.0027675416857,68.5350660036564,66.20133213430739,64.0008312615892,61.9288928395019,59.978842911480896,58.143093327416,56.413732892345,54.7828362327293,53.24261958161961,51.785518104466,50.404226116657,49.0917218051461,47.841286705078204,46.6465239111483,45.50137576812221,44.4001403179894,43.3374853083916,42.3084586201189,41.308494271064205,40.3334135367263,39.379421101367505,38.4430964718004,37.521381127343204,36.6115620412864,35.7112522975139,34.818369552143395,33.9311130677264,33.047939990247,32.1675414593678,31.2888190505963,30.410861952762605,29.5329251916406,28.6544091250491,27.774840358949103,26.893854169231,26.011178460310504,25.1266192489147,24.2400476286053,611.6,9.4232,2.89312
